Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,geometry
58965153,2023-09-29 13:41:00,10/01/2023 01:40:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10018,453 WEST   40 STREET,WEST   40 STREET,LINCOLN TUNNEL BUS APPR,LINCOLN TUNNEL BUS EXIT,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 01:40:00 PM,04 MANHATTAN,1010500006.0,MANHATTAN,985482.0,215432.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75798747602805,-73.99555298309669,"(40.75798747602805, -73.99555298309669)",12080.0,12.0,4.0,10.0,6.0,POINT (985481.9999992686 215432.0144122081)
58962127,2023-09-29 13:41:00,09/30/2023 03:20:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11223,61 AVENUE X,AVENUE X,W 12 ST,W 11 ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 03:20:00 AM,13 BROOKLYN,3071620041.0,BROOKLYN,989424.0,153984.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.589325158877934,-73.98137114265118,"(40.589325158877934, -73.98137114265118)",18183.0,21.0,2.0,45.0,35.0,POINT (989423.9999969363 153984.0143722218)
58962047,2023-09-29 13:41:00,09/29/2023 07:30:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10302,29 BACHE STREET,BACHE STREET,JEWETT AVE,DERBY CT,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 07:30:00 PM,01 STATEN ISLAND,5010390127.0,STATEN ISLAND,947769.0,168335.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.628642103099175,-74.13142635339487,"(40.628642103099175, -74.13142635339487)",10370.0,4.0,1.0,13.0,75.0,POINT (947769.0000215753 168335.0143816442)
58960615,2023-09-29 13:41:00,09/29/2023 02:45:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10465,415 QUINCY AVENUE,QUINCY AVENUE,SAMPSON AVE,DEWEY AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 02:45:00 PM,10 BRONX,2055790034.0,BRONX,1033791.0,238088.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8200332774069,-73.82101036825982,"(40.8200332774069, -73.82101036825982)",11274.0,43.0,5.0,12.0,28.0,POINT (1033790.9999705201 238088.01442656422)
58960482,2023-09-29 13:41:00,,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10306,228 MILTON AVENUE,MILTON AVENUE,EBBITTS ST,FINLEY RD,,,ADDRESS,STATEN ISLAND,,,Open,,,,03 STATEN ISLAND,5040570029.0,STATEN ISLAND,954554.0,143875.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.561529724328,-74.10687524509181,"(40.561529724328, -74.10687524509181)",10693.0,15.0,1.0,14.0,76.0,POINT (954554.0000175264 143875.01436548584)
58964631,2023-09-29 13:38:20,10/03/2023 04:13:30 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10016,218 EAST   36 STREET,EAST   36 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,10/03/2023 12:00:00 AM,06 MANHATTAN,1009160051.0,MANHATTAN,990874.0,211261.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74653674215238,-73.97609417430262,"(40.74653674215238, -73.97609417430262)",12078.0,71.0,4.0,51.0,9.0,POINT (990873.9999960674 211261.01440952948)
58962981,2023-09-29 13:38:19,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10462,2068 MATTHEWS AVENUE,MATTHEWS AVENUE,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,11 BRONX,2042970016.0,BRONX,1022160.0,250083.0,PHONE,Unspecified,BRONX,,,,,,,,40.85301361219634,-73.86296482627942,"(40.85301361219634, -73.86296482627942)",11271.0,59.0,5.0,12.0,32.0,POINT (1022159.9999774221 250083.0144341298)
58963031,2023-09-29 13:38:19,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11237,196 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,04 BROOKLYN,3032810035.0,BROOKLYN,1007718.0,195702.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70380242665032,-73.91535894347922,"(40.70380242665032, -73.91535894347922)",13828.0,42.0,2.0,37.0,53.0,POINT (1007717.9999860849 195702.01439949768)
58966744,2023-09-29 13:38:00,09/29/2023 02:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11238,39 LEXINGTON AVENUE,LEXINGTON AVENUE,GRAND AVE,CLASSON AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 02:30:00 PM,02 BROOKLYN,3019660055.0,BROOKLYN,995171.0,189414.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.686567708085114,-73.96062187020252,"(40.686567708085114, -73.96062187020252)",13829.0,68.0,2.0,48.0,55.0,POINT (995170.9999935288 189414.01439542786)
58960701,2023-09-29 13:38:00,09/29/2023 03:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11215,1723 8 AVENUE,8 AVENUE,17 ST,18 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/29/2023 03:30:00 PM,07 BROOKLYN,3008760001.0,BROOKLYN,988425.0,179415.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.659128450611355,-73.98495228795878,"(40.659128450611355, -73.98495228795878)",17617.0,9.0,2.0,7.0,45.0,POINT (988424.9999975282 179415.0143889239)
58965155,2023-09-29 13:38:00,10/01/2023 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11223,,,,,AVENUE X,EAST 1 STREET,INTERSECTION,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,10/01/2023 12:30:00 PM,15 BROOKLYN,,BROOKLYN,992777.0,154467.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59064830580026,-73.9692981414551,"(40.59064830580026, -73.9692981414551)",18183.0,32.0,2.0,45.0,36.0,POINT (992776.9999949617 154467.01437253846)
58960702,2023-09-29 13:38:00,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11224,3828 ATLANTIC AVENUE,ATLANTIC AVENUE,BEACH 38 ST,BEACH 40 ST,,,ADDRESS,BROOKLYN,,,Open,,,,13 BROOKLYN,3070430015.0,BROOKLYN,982888.0,148262.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.573620806133796,-74.00490269387913,"(40.573620806133796, -74.00490269387913)",18184.0,21.0,2.0,45.0,35.0,POINT (982888.000000806 148262.01436843252)
58963655,2023-09-29 13:38:00,09/30/2023 02:06:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11434,116-20 170 STREET,170 STREET,116 AVE,FOCH BLVD,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 02:06:00 AM,12 QUEENS,4123510122.0,QUEENS,1045921.0,189768.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.68733123925066,-73.77762851598389,"(40.68733123925066, -73.77762851598389)",24669.0,41.0,3.0,6.0,71.0,POINT (1045920.9999634547 189768.0143955713)
58956962,2023-09-29 13:35:23,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11229,2709A OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,15 BROOKLYN,3073810065.0,BROOKLYN,997955.0,156217.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.595445209876765,-73.95065096603949,"(40.595445209876765, -73.95065096603949)",13512.0,32.0,2.0,15.0,36.0,POINT (997954.9999919033 156217.01437368823)
58958532,2023-09-29 13:35:08,10/04/2023 01:25:39 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10466,3935 DURYEA AVENUE,DURYEA AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",10/04/2023 12:00:00 AM,12 BRONX,2049620060.0,BRONX,1029859.0,263668.0,PHONE,Unspecified,BRONX,,,,,,,,40.890263793817866,-73.83504245207904,"(40.890263793817866, -73.83504245207904)",11275.0,29.0,5.0,2.0,30.0,POINT (1029858.9999727965 263668.0144425981)
58966844,2023-09-29 13:35:00,09/30/2023 01:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11368,46-09 104 STREET,104 STREET,46 AVE,47 AVE,,,ADDRESS,CORONA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 01:15:00 PM,04 QUEENS,4019900094.0,QUEENS,1023092.0,211188.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7462535527637,-73.85982087568075,"(40.7462535527637, -73.85982087568075)",14510.0,66.0,3.0,21.0,68.0,POINT (1023091.9999769334 211188.01440944226)
58960660,2023-09-29 13:35:00,09/29/2023 01:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11357,23-10 160 STREET,160 STREET,23 AVE,24 AVE,,,ADDRESS,WHITESTONE,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 01:45:00 PM,07 QUEENS,4048620041.0,QUEENS,1038637.0,222374.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77687422967891,-73.80362929485713,"(40.77687422967891, -73.80362929485713)",14192.0,22.0,3.0,20.0,67.0,POINT (1038636.9999676794 222374.01441656286)
58958935,2023-09-29 13:35:00,10/01/2023 01:15:00 PM,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10469,3403 ELY AVENUE,ELY AVENUE,TILLOTSON AVE,BOSTON RD,,,ADDRESS,BRONX,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 01:15:00 PM,12 BRONX,2048840033.0,BRONX,1028431.0,259371.0,PHONE,Unspecified,BRONX,,,,,,,,40.87847715768524,-73.84023554191148,"(40.87847715768524, -73.84023554191148)",11607.0,29.0,5.0,2.0,30.0,POINT (1028430.999973665 259371.01443993504)
58955915,2023-09-29 13:35:00,09/29/2023 02:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,310 WINDSOR PLACE,WINDSOR PLACE,11 AVE,PROSPECT PARK SW,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 02:30:00 PM,07 BROOKLYN,3052570035.0,BROOKLYN,991376.0,178506.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65663156215573,-73.9743171296792,"(40.65663156215573, -73.9743171296792)",17620.0,9.0,2.0,27.0,45.0,POINT (991375.9999957801 178506.0143883373)
58963573,2023-09-29 13:35:00,09/29/2023 02:30:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11226,3211 CHURCH AVENUE,CHURCH AVENUE,E 32 ST,NEW YORK AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 02:30:00 PM,17 BROOKLYN,3048690085.0,BROOKLYN,998835.0,176428.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65091876258323,-73.94743859021446,"(40.65091876258323, -73.94743859021446)",13510.0,61.0,2.0,11.0,40.0,POINT (998834.9999913651 176428.01438696586)
58959097,2023-09-29 13:35:00,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11218,1120 CORTELYOU ROAD,CORTELYOU ROAD,STRATFORD RD,WESTMINSTER RD,,,ADDRESS,BROOKLYN,,,Open,,,,14 BROOKLYN,3051540011.0,BROOKLYN,993226.0,172359.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.639757697441404,-73.9676577110504,"(40.639757697441404, -73.9676577110504)",17620.0,60.0,2.0,11.0,43.0,POINT (993225.9999946877 172359.0143843038)
58960703,2023-09-29 13:35:00,09/30/2023 06:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11368,46-09 104 STREET,104 STREET,46 AVE,47 AVE,,,ADDRESS,CORONA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 06:00:00 PM,04 QUEENS,4019900094.0,QUEENS,1023092.0,211188.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7462535527637,-73.85982087568075,"(40.7462535527637, -73.85982087568075)",14510.0,66.0,3.0,21.0,68.0,POINT (1023091.9999769334 211188.01440944226)
58967722,2023-09-29 13:34:38,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11229,2709A OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",09/29/2023 12:00:00 AM,15 BROOKLYN,3073810065.0,BROOKLYN,997955.0,156217.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.595445209876765,-73.95065096603949,"(40.595445209876765, -73.95065096603949)",13512.0,32.0,2.0,15.0,36.0,POINT (997954.9999919033 156217.01437368823)
58959962,2023-09-29 13:34:03,10/03/2023 07:08:05 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11229,2709A OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/03/2023 12:00:00 AM,15 BROOKLYN,3073810065.0,BROOKLYN,997955.0,156217.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.595445209876765,-73.95065096603949,"(40.595445209876765, -73.95065096603949)",13512.0,32.0,2.0,15.0,36.0,POINT (997954.9999919033 156217.01437368823)
58964690,2023-09-29 13:33:55,10/03/2023 04:13:30 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10016,218 EAST   36 STREET,EAST   36 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/03/2023 12:00:00 AM,06 MANHATTAN,1009160051.0,MANHATTAN,990874.0,211261.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74653674215238,-73.97609417430262,"(40.74653674215238, -73.97609417430262)",12078.0,71.0,4.0,51.0,9.0,POINT (990873.9999960674 211261.01440952948)
58956946,2023-09-29 13:33:48,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11215,297 1 STREET,1 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,06 BROOKLYN,3009640047.0,BROOKLYN,988951.0,184973.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.674383660402945,-73.98305258083786,"(40.674383660402945, -73.98305258083786)",17617.0,14.0,2.0,27.0,50.0,POINT (988950.9999972127 184973.01439255357)
58964615,2023-09-29 13:33:19,10/03/2023 07:08:04 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11229,2709A OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/03/2023 12:00:00 AM,15 BROOKLYN,3073810065.0,BROOKLYN,997955.0,156217.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.595445209876765,-73.95065096603949,"(40.595445209876765, -73.95065096603949)",13512.0,32.0,2.0,15.0,36.0,POINT (997954.9999919033 156217.01437368823)
58967766,2023-09-29 13:32:51,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11238,320 LINCOLN PLACE,LINCOLN PLACE,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,08 BROOKLYN,3011790019.0,BROOKLYN,993777.0,184604.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67336696020978,-73.96565505122301,"(40.67336696020978, -73.96565505122301)",13829.0,16.0,2.0,48.0,49.0,POINT (993776.9999943585 184604.01439231643)
58966156,2023-09-29 13:32:30,10/03/2023 07:08:04 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11229,2709A OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/03/2023 12:00:00 AM,15 BROOKLYN,3073810065.0,BROOKLYN,997955.0,156217.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.595445209876765,-73.95065096603949,"(40.595445209876765, -73.95065096603949)",13512.0,32.0,2.0,15.0,36.0,POINT (997954.9999919033 156217.01437368823)
58959961,2023-09-29 13:32:28,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11208,1 ELTON STREET,ELTON STREET,,,,,ADDRESS,BROOKLYN,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/29/2023 12:00:00 AM,05 BROOKLYN,3039090008.0,BROOKLYN,1015980.0,188351.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.683599881434674,-73.88559538840981,"(40.683599881434674, -73.88559538840981)",17215.0,45.0,2.0,37.0,47.0,POINT (1015979.9999811996 188351.01439472087)
